event,line,flag_id,value,context
event_0532.txt,48,0x127,2,
event_0550.txt,12,0x133,2,
event_0550.txt,27,0x72,1,
event_0571.txt,145,0x142,2,"Well, if it isn't \r\n\xFF!.\BRK\WAIT_CLICKHow do I know your name?\r\nLet's just say I know  \r\na great many things. \BRK\WAIT_CLICKThanks for making an \r\noffering on my birthday. \BRK\WAIT_CLICK "
event_0571.txt,163,0x201,1,Do you want to communicate \r\nwith a GameCube? \BRK
event_0571.txt,167,0x202,1,
event_0571.txt,171,0x203,1,
event_0571.txt,175,0x204,1,
event_0571.txt,179,0x205,1,
event_0571.txt,183,0x206,1,
event_0571.txt,187,0x207,1,
event_0571.txt,191,0x208,1,
event_0571.txt,195,0x209,1,
event_0571.txt,199,0x20a,1,
event_0571.txt,203,0x20b,1,
event_0571.txt,207,0x20c,1,
event_0571.txt,212,0x1ff,1,
event_0571.txt,214,0x1fa,1,
event_0571.txt,221,0x200,1,
event_0571.txt,222,0x1fb,1,
event_0571.txt,226,0x1fb,0,
event_0571.txt,520,0x1f0,0,
event_0571.txt,523,0x1f1,0,
event_0571.txt,526,0x1f2,0,
event_0571.txt,529,0x1f3,0,
event_0571.txt,532,0x1f4,0,
event_0571.txt,535,0x1f5,0,
event_0571.txt,538,0x1f6,0,
event_0571.txt,541,0x1f7,0,
event_0571.txt,544,0x1f8,0,
event_0571.txt,547,0x1f9,0,
event_0571.txt,550,0x1f0,1,
event_0571.txt,556,0x1f1,1,
event_0571.txt,562,0x1f2,1,
event_0571.txt,568,0x1f3,1,
event_0571.txt,574,0x1f4,1,
event_0571.txt,580,0x1f5,1,
event_0571.txt,586,0x1f6,1,
event_0571.txt,592,0x1f7,1,
event_0571.txt,598,0x1f8,1,
event_0571.txt,604,0x1f9,1,
event_0571.txt,901,0x145,2,"Since you've come and \r\nvisited me so many times, \r\nI shall now grant you a \BRK\r\nPower Berry as a token\r\nof my thanks.\BRK | I won't be giving you any \r\nmore, but come again anyway!\BRK | S"
event_0571.txt,912,0x143,2,"Since you've come and \r\nvisited me so many times, I\r\nshall now grant you a wish.\BRK\r\nIs there a girl you like? \BRK | Oh! I see you are \r\nalready married. \BRK\WAIT_CLICKSorry about the mix-u"
event_0571.txt,917,0x143,2,"Come again any time.\BRK\WAIT_CLICK | So...\r\nWho is it?\BRK | OK, Elli it is.\BRK\WAIT_CLICK | Elli's already married to \r\nthe Doctor! \BRK\WAIT_CLICKHere, I'll give you this\r\ninstead. Just don'"
event_0571.txt,1071,0x144,5,"This is so great!!\r\nThanks a lot! \BRK\WAIT_CLICKHere, take this as my\r\nthanks. \BRK | Come again any time.\BRK\WAIT_CLICK | Really? You don't like any \r\nof the girls around here?\r\nWhat a wast"
event_0571.txt,1550,0x23e,0,
event_0571.txt,1554,0x23d,1,
event_0572.txt,34,0x148,2,\x81c\x81c\x81c\x81c\r\n\r\n\BRK | ...Here you go.\r\nDon't come back.\r\n\BRK
event_0572.txt,44,0x14a,2,...Here you go.\r\nDon't come back.\r\n\BRK | You sure are stubborn.\r\n\r\n\BRK
event_0572.txt,45,0xd,1,...Here you go.\r\nDon't come back.\r\n\BRK | You sure are stubborn.\r\n\r\n\BRK
event_0572.txt,53,0x240,0,You sure are stubborn.\r\n\r\n\BRK
event_0572.txt,57,0x23f,1,You sure are stubborn.\r\n\r\n\BRK
event_0573.txt,17,0x9a,1,"The Refrigerator you ordered\r\nis here. \BRK\WAIT_CLICKWithout a Refrigerator, you\r\nsure can't keep food fresh.\r\nIt's top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0573.txt,47,0x15,1,
event_0573.txt,48,0x9a,2,
event_0574.txt,17,0x9b,1,"The Shelf you ordered \r\nis here. \BRK\WAIT_CLICKThis will sure help you \r\nstore lots of things. \r\nIt's top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0574.txt,47,0x16,1,
event_0574.txt,48,0x9b,2,
event_0575.txt,17,0x9c,1,"The Kitchen you ordered \r\nis here. \BRK\WAIT_CLICKNow you can make some \r\nreally delicious dishes!\r\nIt's top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0575.txt,47,0x17,1,
event_0575.txt,48,0x9c,2,
event_0576.txt,17,0x9d,1,"The Carpet you ordered \r\nis here. \BRK\WAIT_CLICKThis'll really cheer up a \r\nroom!\r\nIt's top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0576.txt,47,0x18,1,
event_0576.txt,48,0x9d,2,
event_0577.txt,17,0x9e,1,The Large Bed you ordered \r\nis here. \BRK\WAIT_CLICKWhat are you going to do \r\nwith such a huge bed? \BRK | Delivered safe and sound!\BRK
event_0577.txt,47,0x19,1,
event_0577.txt,48,0x9e,2,
event_0578.txt,17,0x9f,1,"The Knife you ordered \r\nis here. \BRK\WAIT_CLICKCan't cut anything without\r\none of these!\r\nIt's top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0578.txt,47,0x20,1,
event_0578.txt,48,0x9f,2,
event_0579.txt,17,0xa0,1,"The Frying Pan you ordered \r\nis here. \BRK\WAIT_CLICKCan't fry anything without\r\none of these. \r\nIt's top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0579.txt,47,0x21,1,
event_0579.txt,48,0xa0,2,
event_0580.txt,17,0xa1,1,"The Pot you ordered \r\nis here. \BRK\WAIT_CLICKCan't boil water without \r\none of these!\r\nIt's top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0580.txt,47,0x22,1,
event_0580.txt,48,0xa1,2,
event_0581.txt,17,0xa2,1,"The Mixer you ordered \r\nis here. \BRK\WAIT_CLICKCan't make Juice without \r\none of these.\r\nIt's top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0581.txt,47,0x23,1,
event_0581.txt,48,0xa2,2,
event_0582.txt,17,0xa3,1,"The Whisk you ordered \r\nis here. \BRK\WAIT_CLICKCan't make Cakes without\r\none of these.\r\nIt's top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0582.txt,47,0x24,1,
event_0582.txt,48,0xa3,2,
event_0583.txt,17,0xa4,1,"The Rolling Pin you ordered \r\nis here. \BRK\WAIT_CLICKCan't make noodles without\r\nthis baby!\r\nIt's top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0583.txt,47,0x25,1,
event_0583.txt,48,0xa4,2,
event_0584.txt,17,0xa5,1,"The Oven you ordered \r\nis here. \BRK\WAIT_CLICKCan't bake anything without\r\nthis baby!\r\nIt's top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0584.txt,47,0x26,1,
event_0584.txt,48,0xa5,2,
event_0585.txt,17,0xa6,1,"The Seasoning Set you \r\nordered is here. \BRK\WAIT_CLICKCan't make tasty food \r\nwithout spices.\r\nThey're top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0585.txt,47,0x27,1,
event_0585.txt,48,0xa6,2,
event_0586.txt,17,0xa7,1,"The Power Berry you ordered\r\nis here. \BRK\WAIT_CLICKThis will really increase\r\nyour Stamina!\r\nIt's top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0586.txt,48,0xa7,2,
event_0587.txt,17,0xa8,1,"The Mirror you ordered \r\nis here. \BRK\WAIT_CLICKA man's gotta take care of \r\nhis looks!\r\nIt's top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0587.txt,47,0x1a,1,
event_0587.txt,48,0xa8,2,
event_0588.txt,17,0xa9,1,"Hey, the Clock you ordered \r\nfinally came in.\BRK\WAIT_CLICKIt's top quality, too!\BRK | Delivered safe and sound!\BRK"
event_0588.txt,47,0x1b,1,
event_0588.txt,48,0xa9,2,
event_0589.txt,58,0xaa,2,"My birthday?!...\r\nI hope you're joking!\r\nEither way, now you're \BRK\r\nnot getting the anniversary\r\ngift I had for you!\BRK"
event_0589.txt,87,0xaa,2,"Here you are, \xFF).\BRK | I'm going to give you a \r\npresent, so empty your \r\nhands, OK?\BRK"
event_0589.txt,103,0xaa,1,"I'm going to give you a \r\npresent, so empty your \r\nhands, OK?\BRK | Huh? What kind of a\r\nhusband thinks an \r\nanniversary is his own \BRK\r\nbirthday!?\BRK"
event_0589.txt,114,0xaa,2,Huh? What kind of a\r\nhusband thinks an \r\nanniversary is his own \BRK\r\nbirthday!?\BRK
event_0590.txt,23,0xaa,2,"Here you are, \xFF).\r\nFrom me to you...\BRK"
event_0592.txt,31,0xab,1,"Good morning, \xFF).\r\nToday is our 50th wedding \r\nanniversary!\BRK\WAIT_CLICKI have a present for you.\r\nActually...It's a Cottage \r\nin the mountains!\BRK\WAIT_CLICKHow did I pay for it?\r\nTha"
event_0592.txt,43,0xab,2,"Good morning, \xFF).\r\nToday is our 50th wedding \r\nanniversary!\BRK\WAIT_CLICKI have a present for you.\r\nActually...It's a Cottage \r\nin the mountains!\BRK\WAIT_CLICKHow did I pay for it?\r\nTha"
event_0593.txt,58,0xac,2,"My birthday? \r\nNo, it's our anniversary, \r\nsilly! I can't believe you\BRK\r\nforgot! I could hardly wait\r\nto give you a present!\BRK\WAIT_CLICKWell, I'm not giving it \r\nto you any more!\BRK"
event_0593.txt,87,0xac,2,"Here you are, \xFF).\BRK | I'm going to give you a \r\npresent, so empty your \r\nhands, OK?\BRK"
event_0593.txt,103,0xac,1,"I'm going to give you a \r\npresent, so empty your \r\nhands, OK?\BRK | What!?\r\nI can't believe you won't \r\neven remember our \BRK\r\nanniversary!\BRK\WAIT_CLICKI was going to give you a \r\ngift,"
event_0593.txt,114,0xac,2,"What!?\r\nI can't believe you won't \r\neven remember our \BRK\r\nanniversary!\BRK\WAIT_CLICKI was going to give you a \r\ngift, but not any more!\BRK"
event_0595.txt,23,0xac,2,Here you go.\BRK
event_0596.txt,31,0xad,1,"Good morning, \xFF).\r\nToday is our 50th wedding \r\nanniversary!\BRK\WAIT_CLICKI have a present for you.\r\nActually...It's a Cottage \r\nin the mountains!\BRK\WAIT_CLICKHow did I pay for it?\r\nTha"
event_0596.txt,43,0xad,2,"Good morning, \xFF).\r\nToday is our 50th wedding \r\nanniversary!\BRK\WAIT_CLICKI have a present for you.\r\nActually...It's a Cottage \r\nin the mountains!\BRK\WAIT_CLICKHow did I pay for it?\r\nTha"
event_0597.txt,58,0xae,2,"My birthday? \r\nNo, it's our anniversary, \r\nsilly! I can't believe you \BRK\r\nforgot! I could hardly wait\r\nto give you a present!\BRK\WAIT_CLICKI'm not giving it to \r\nsomeone so thoughtless!\B"
event_0597.txt,87,0xae,2,"Here you are, \xFF).\BRK | I'm going to give you a \r\npresent, so empty your \r\nhands, OK?\BRK"
event_0597.txt,103,0xae,1,"I'm going to give you a \r\npresent, so empty your \r\nhands, OK?\BRK | Your kidding, aren't you?!\r\nDo you have a fever,\r\nbecause if you don't \BRK\r\nthere's no excuse for this!\BRK\WAIT_CLICKIt'"
event_0597.txt,114,0xae,2,"Your kidding, aren't you?!\r\nDo you have a fever,\r\nbecause if you don't \BRK\r\nthere's no excuse for this!\BRK\WAIT_CLICKIt's our anniversary, silly!\BRK"
event_0599.txt,23,0xae,2,"Here you are, \xFF).\BRK"
event_0600.txt,31,0xaf,1,"Good morning, \xFF).\r\nToday is our 50th wedding \r\nanniversary!\BRK\WAIT_CLICKI have a present for you.\r\nActually...It's a Cottage \r\nin the mountains!\BRK\WAIT_CLICKHow did I pay for it...?\r\n"
event_0600.txt,43,0xaf,2,"Good morning, \xFF).\r\nToday is our 50th wedding \r\nanniversary!\BRK\WAIT_CLICKI have a present for you.\r\nActually...It's a Cottage \r\nin the mountains!\BRK\WAIT_CLICKHow did I pay for it...?\r\n"
event_0601.txt,58,0xb0,2,"My birthday? \r\nNo, it's our anniversary, \r\nsilly! I can't believe you \BRK\r\nforgot! I could hardly wait\r\nto give you a present!\BRK\WAIT_CLICKWell, I'm not giving it \r\nto you any more!\BRK"
event_0601.txt,87,0xb0,2,"Here you are, \xFF).\BRK | I'm going to give you a \r\npresent, so empty your \r\nhands, OK?\BRK"
event_0601.txt,103,0xb0,1,"I'm going to give you a \r\npresent, so empty your \r\nhands, OK?\BRK | Is that a joke!?\r\nI can't believe how \r\nself-centered you are!\BRK\WAIT_CLICKI was going to give you a \r\ngift, but not any"
event_0601.txt,114,0xb0,2,"Is that a joke!?\r\nI can't believe how \r\nself-centered you are!\BRK\WAIT_CLICKI was going to give you a \r\ngift, but not any more!\BRK"
event_0603.txt,23,0xb0,2,"Here you are, \xFF).\BRK"
event_0604.txt,31,0xb1,1,"Good morning, \xFF).\r\nToday is our 50th wedding \r\nanniversary!\BRK\WAIT_CLICKI hope you didn't forget!\r\nGuess what my gift is?\r\nActually...It's a Cottage \BRK\WAIT_CLICKin the mountains!\r\nHo"
event_0604.txt,43,0xb1,2,"Good morning, \xFF).\r\nToday is our 50th wedding \r\nanniversary!\BRK\WAIT_CLICKI hope you didn't forget!\r\nGuess what my gift is?\r\nActually...It's a Cottage \BRK\WAIT_CLICKin the mountains!\r\nHo"
event_0605.txt,58,0xb2,2,My birthday?!?\r\nThis means you don't \r\nreally remember either my\BRK\r\nbirthday or our anniversary!\BRK\WAIT_CLICKSo much for your present!\BRK
event_0605.txt,87,0xb2,2,"Here you are, \xFF).\BRK | I'm going to give you a \r\npresent, so empty your \r\nhands, OK?\BRK"
event_0605.txt,103,0xb2,1,"I'm going to give you a \r\npresent, so empty your \r\nhands, OK?\BRK | You're birthday!?\r\nThat's the most insensitive \r\nthing I've ever heard!\BRK\WAIT_CLICKNow you're not getting\r\nyour present"
event_0605.txt,114,0xb2,2,You're birthday!?\r\nThat's the most insensitive \r\nthing I've ever heard!\BRK\WAIT_CLICKNow you're not getting\r\nyour present anymore!\BRK
event_0607.txt,23,0xb2,2,"Here you are, \xFF).\BRK"
event_0608.txt,31,0xb3,1,"Good morning, \xFF).\r\nToday is our 50th wedding \r\nanniversary!\BRK\WAIT_CLICKI have a present for you\r\nthat I know you'll just \r\nlove...It's a Cottage\BRK\r\nin the mountains!\BRK\WAIT_CLICKHo"
event_0608.txt,43,0xb3,2,"Good morning, \xFF).\r\nToday is our 50th wedding \r\nanniversary!\BRK\WAIT_CLICKI have a present for you\r\nthat I know you'll just \r\nlove...It's a Cottage\BRK\r\nin the mountains!\BRK\WAIT_CLICKHo"
event_0609.txt,26,0xb4,1,
event_0610.txt,61,0xb4,2,I'd better apologize \r\nlater...\BRK
event_0610.txt,83,0xb4,2,I'd better apologize \r\nlater...\BRK
event_0610.txt,127,0xb4,2,I had so much fun today!\r\nI'll sleep like a log...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0612.txt,26,0xb5,1,
event_0614.txt,62,0xb5,2,I'd better apologize \r\nlater...\BRK
event_0614.txt,84,0xb5,2,I'd better apologize \r\nlater...\BRK
event_0614.txt,128,0xb5,2,I had so much fun today!\r\nI'll sleep like a log...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0615.txt,26,0xb6,1,
event_0617.txt,62,0xb6,2,I'd better apologize \r\nlater...\BRK
event_0617.txt,84,0xb6,2,I'd better apologize \r\nlater...\BRK
event_0617.txt,128,0xb6,2,I had so much fun today!\r\nI'll sleep like a log...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0618.txt,26,0xb7,1,
event_0620.txt,62,0xb7,2,I'd better apologize \r\nlater...\BRK
event_0620.txt,84,0xb7,2,I'd better apologize \r\nlater...\BRK
event_0620.txt,128,0xb7,2,I had so much fun today!\r\nI'll sleep like a log...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0621.txt,26,0xb8,1,
event_0623.txt,62,0xb8,2,I'd better apologize \r\nlater...\BRK
event_0623.txt,84,0xb8,2,I'd better apologize \r\nlater...\BRK
event_0623.txt,128,0xb8,2,I had so much fun today!\r\nI'll sleep like a log...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0624.txt,35,0xb9,1,
event_0625.txt,63,0xb9,2,"It's my birthday!!\r\nHow can you forget both my\r\nbirthday and our\BRK\r\nanniversary!?\BRK | I'd better apologize \r\nlater...\BRK | What!? \r\nIt's my birthday today,\r\nyou idiot!\BRK"
event_0625.txt,83,0xb9,2,"What!? \r\nIt's my birthday today,\r\nyou idiot!\BRK | I'd better apologize \r\nlater...\BRK | You remembered!\r\nI don't know why, but I was\r\nsure you'd forget...Sorry!\BRK"
event_0625.txt,117,0xb9,2,"I look more mature to\r\nyou, don't I...?\BRK\WAIT_CLICKWell, one day does too\r\nmake a difference!\BRK | I had so much fun today!\r\nI'll sleep like a log...\BRK"
event_0625.txt,144,0xb9,2,I'd better apologize \r\nlater...\BRK
event_0625.txt,180,0xb9,2,I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0625.txt,202,0xb9,2,I'd better apologize \r\nlater...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0627.txt,35,0xba,1,
event_0629.txt,63,0xba,2,"It may not matter to you, \r\nbut it matters to me...!\BRK\WAIT_CLICKIt's my birthday!\BRK | I'd better apologize \r\nlater...\BRK | Are you feeling OK, \r\n\xFF)? \BRK\WAIT_CLICKIf you're not sick, y"
event_0629.txt,83,0xba,2,"Are you feeling OK, \r\n\xFF)? \BRK\WAIT_CLICKIf you're not sick, you've\r\nno excuse for forgetting\r\nmy birthday!\BRK | I'd better apologize \r\nlater...\BRK | Awww...You remembered!\r\nYou're so b"
event_0629.txt,117,0xba,2,Sorry all my food is the\r\nsame as at the Inn. \BRK\WAIT_CLICKI learned it all from dad!\BRK | I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0629.txt,144,0xba,2,I'd better apologize \r\nlater...\BRK
event_0629.txt,180,0xba,2,I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0629.txt,202,0xba,2,I'd better apologize \r\nlater...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0630.txt,35,0xbb,1,
event_0632.txt,64,0xbb,2,"...Anniversary?\r\nYou're joking, right?\r\nNo husband is callous \BRK\r\nenough to forget his \r\nwife's birthday, right...?\BRK | I'd better apologize \r\nlater...\BRK | Are you already becoming\r\n"
event_0632.txt,84,0xbb,2,"Are you already becoming\r\nsenile at your age?...\r\nThat's worrying...\BRK\WAIT_CLICKIt's my birthday, remember?\BRK | I'd better apologize \r\nlater...\BRK | You really did remember?\r\nYou weren't"
event_0632.txt,118,0xbb,2,I can't wait to have a\r\nbaby. I love kids. \BRK | I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0632.txt,145,0xbb,2,I'd better apologize \r\nlater...\BRK
event_0632.txt,181,0xbb,2,I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0632.txt,203,0xbb,2,I'd better apologize \r\nlater...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0633.txt,35,0xbc,1,
event_0635.txt,65,0xbc,2,..........................\r\nWrong! It's my birthday!\BRK\WAIT_CLICKI can't believe you \r\nforgot!\BRK | I'd better apologize \r\nlater...\BRK | Ha ha ha! I can't \r\nbelieve you mixed up our \r\nbi
event_0635.txt,85,0xbc,2,"Ha ha ha! I can't \r\nbelieve you mixed up our \r\nbirthdays! You sure are \BRK\r\ncute, \xFF).\BRK | I'd better apologize \r\nlater...\BRK | That's right!\r\nYou'll celebrate with me, \r\nright?\BRK"
event_0635.txt,119,0xbc,2,"Well, we will celebrate our\r\nanniversaries just like \r\nthis...Forever!\BRK | I had so much fun today!\r\nI'll sleep like a log...\BRK"
event_0635.txt,146,0xbc,2,I'd better apologize \r\nlater...\BRK
event_0635.txt,182,0xbc,2,I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0635.txt,204,0xbc,2,I'd better apologize \r\nlater...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0636.txt,35,0xbd,1,
event_0638.txt,64,0xbd,2,"Our anniversary, huh?\BRK\WAIT_CLICKIn that case...just when do\r\nyou think my birthday is!?\BRK | I'd better apologize \r\nlater...\BRK | Ha! Sometimes you really are\r\nlike a character in a story!"
event_0638.txt,84,0xbd,2,"Ha! Sometimes you really are\r\nlike a character in a story!\r\nIt's my birthday, silly!\BRK | I'd better apologize \r\nlater...\BRK | That's right. \r\nToday I'm a year older, and\r\nhopefully a year"
event_0638.txt,118,0xbd,2,It's no fun having your \r\nbirthday be the same day as\r\nyour parents' anniversary!\BRK | I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0638.txt,145,0xbd,2,I'd better apologize \r\nlater...\BRK
event_0638.txt,181,0xbd,2,I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0638.txt,203,0xbd,2,I'd better apologize \r\nlater...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0639.txt,35,0xbe,1,
event_0640.txt,63,0xbe,2,"I can't believe you're so\r\nbusy you even forgot your \r\nown birthday!\BRK\WAIT_CLICKEat this and go to bed\r\nearly, \xFF).\BRK | I'd better apologize \r\nlater...\BRK | Happy birthday! \r\nI've be"
event_0640.txt,97,0xbe,2,Happy birthday! \r\nI've been planning this for\r\na long time!\BRK | I had so much fun today!\r\nI'll sleep like a log...\BRK | How can you confuse my\r\nbirthday with your own?!\r\nYou're unbelievab
event_0640.txt,117,0xbe,2,How can you confuse my\r\nbirthday with your own?!\r\nYou're unbelievable!\BRK | I'd better apologize \r\nlater...\BRK
event_0640.txt,158,0xbe,2,I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0640.txt,180,0xbe,2,I'd better apologize \r\nlater...\BRK
event_0640.txt,202,0xbe,2,I'd better apologize \r\nlater...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0642.txt,35,0xbf,1,
event_0644.txt,63,0xbf,2,"Sorry, try again.\r\nIt's your own birthday!\r\nAre you pulling my leg?\BRK | I'd better apologize \r\nlater...\BRK | That's right! You're getting\r\nolder now, so you have\r\nmore responsibilities, t"
event_0644.txt,97,0xbf,2,Sorry all my food is the\r\nsame as at the Inn. \BRK\WAIT_CLICKI learned it all from dad!\BRK | I had so much fun today!\r\nI'll sleep like a log...\BRK | My birthday!?...\r\nGet a grip! It's YOUR \r\
event_0644.txt,117,0xbf,2,My birthday!?...\r\nGet a grip! It's YOUR \r\nbirthday!\BRK | I'd better apologize \r\nlater...\BRK
event_0644.txt,158,0xbf,2,I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0644.txt,180,0xbf,2,I'd better apologize \r\nlater...\BRK
event_0644.txt,202,0xbf,2,I'd better apologize \r\nlater...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0645.txt,35,0xc0,1,
event_0647.txt,64,0xc0,2,"...Our anniversary?\r\nYou were just kidding, \r\nright? I hope you'd\BRK\r\nremember your own birthday!\BRK | I'd better apologize \r\nlater...\BRK | Happy birthday!\r\nAre you surprised?\BRK"
event_0647.txt,98,0xc0,2,"I can't wait to have a\r\nbaby. I love kids. \BRK | I had so much fun today!\r\nI'll sleep like a log...\BRK | Well, maybe I shouldn't\r\nexpect you to remember MY\r\nbirthday, but at least \BRK\r\nre"
event_0647.txt,118,0xc0,2,"Well, maybe I shouldn't\r\nexpect you to remember MY\r\nbirthday, but at least \BRK\r\nremember your OWN!\BRK | I'd better apologize \r\nlater...\BRK"
event_0647.txt,159,0xc0,2,I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0647.txt,181,0xc0,2,I'd better apologize \r\nlater...\BRK
event_0647.txt,203,0xc0,2,I'd better apologize \r\nlater...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0648.txt,35,0xc1,1,
event_0650.txt,65,0xc1,2,"Hmm...It's even more \r\nimportant to me than our \r\nanniversary. \BRK\WAIT_CLICKIt's your birthday, silly!\BRK | I'd better apologize \r\nlater...\BRK | Happy birthday!\r\nLet's have a glass of \r\n"
event_0650.txt,99,0xc1,2,"Well, we will celebrate our\r\nanniversaries just like \r\nthis...Forever!\BRK | I had so much fun today!\r\nI'll sleep like a log...\BRK | Ha ha ha! I can't \r\nbelieve you mixed up our \r\nbirthdays"
event_0650.txt,119,0xc1,2,"Ha ha ha! I can't \r\nbelieve you mixed up our \r\nbirthdays! You sure are \BRK\r\ncute, \xFF).\BRK | I'd better apologize \r\nlater...\BRK"
event_0650.txt,160,0xc1,2,I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0650.txt,182,0xc1,2,I'd better apologize \r\nlater...\BRK
event_0650.txt,204,0xc1,2,I'd better apologize \r\nlater...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0651.txt,35,0xc2,1,
event_0653.txt,63,0xc2,2,"Ha! Sometimes you really are\r\nlike a character in a story!\r\nIt's you birthday, silly!\BRK\r\nHappy birthday!\BRK | I'd better apologize \r\nlater...\BRK | Were you pretending to\r\nforget, just to"
event_0653.txt,97,0xc2,2,It's no fun having your \r\nbirthday be the same day as\r\nyour parents' anniversary!\BRK | I had so much fun today!\r\nI'll sleep like a log...\BRK | I can't believe you mix up\r\nyour birthday and m
event_0653.txt,117,0xc2,2,"I can't believe you mix up\r\nyour birthday and mine!\r\nSometimes I wonder what \BRK\r\ngoes on in your head, \r\n\xFF).\BRK | I'd better apologize \r\nlater...\BRK"
event_0653.txt,158,0xc2,2,I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0653.txt,180,0xc2,2,I'd better apologize \r\nlater...\BRK
event_0653.txt,202,0xc2,2,I'd better apologize \r\nlater...\BRK | Hurry up and finish.\r\nToday is an important day.\BRK
event_0654.txt,25,0xc3,1,"I don't feel well at all!\r\n\xFF), will you take\r\nme to the Clinic?\BRK"
event_0654.txt,116,0xc3,2,I can't believe I'm about to\r\nbecome a father...\r\nThis is so great!\BRK
event_0655.txt,25,0xc4,1,"I don't feel very good all\r\nof a sudden...\BRK\WAIT_CLICK\xFF), will you \r\ncome with me to the Clinic?\BRK"
event_0655.txt,116,0xc4,2,I can't believe I'm about to\r\nbecome a father...\r\nThis is so great!\BRK
event_0656.txt,25,0xc5,1,"I think I might have \r\ncome down with something...\BRK\WAIT_CLICKI feel sick to my stomach.\BRK\WAIT_CLICK\xFF), will you take\r\nme to the Clinic?\BRK"
event_0656.txt,112,0xc5,2,I can't believe I'm about to\r\nbecome a father...\r\nThis is so great!\BRK
event_0657.txt,25,0xc6,1,"I feel kind of nauseous...\r\nI wonder if I drank too much\r\nlast night?\BRK\WAIT_CLICK\xFF), will you\r\ntake me to the Clinic?\BRK"
event_0657.txt,116,0xc6,2,I can't believe I'm about to\r\nbecome a father...\r\nThis is so great!\BRK
event_0658.txt,25,0xc7,1,"I wonder if I've been \r\nreading too much...?\BRK\WAIT_CLICKI don't feel well all of\r\nthe sudden.\BRK\WAIT_CLICK\xFF), will you \r\ntake me to the Clinic?\BRK"
event_0658.txt,116,0xc7,2,I can't believe I'm about to\r\nbecome a father...\r\nThis is so great!\BRK
event_0659.txt,28,0xc8,1,
event_0659.txt,235,0xc8,2,"I'm so happy!\r\nWelcome to the world, \r\n\xFF*!\BRK | Now I'm a father!\r\nI love you, \xFF*.\BRK"
event_0660.txt,28,0xc9,1,
event_0660.txt,235,0xc9,2,"\xFF*?\r\nThat sounds like a good \r\nname to me!\BRK | Now I'm a father!\r\nI love you, \xFF*.\BRK"
event_0661.txt,27,0xca,1,
event_0661.txt,225,0xca,2,"\xFF*...\r\nI think it fits him well!\BRK | Now I'm a father!\r\nI love you, \xFF*.\BRK"
event_0662.txt,28,0xcb,1,
event_0662.txt,235,0xcb,2,"\xFF*?\r\nHow long have you been\r\nthinking of that?\BRK | Now I'm a father!\r\nI love you, \xFF*.\BRK"
event_0663.txt,28,0xcc,1,
event_0663.txt,235,0xcc,2,"\xFF*......\r\nI think it suits him \r\nperfectly!\BRK | Now I'm a father!\r\nI love you, \xFF*.\BRK"
event_0664.txt,80,0x2f,1,He started walking just this\r\nmorning! I almost cried!\BRK | They just grow up so \r\nquickly!\BRK
event_0664.txt,84,0xcd,1,They just grow up so \r\nquickly!\BRK
